"","Species","Site","e_index","sd_e_index","mean_bruv_count","sd_bruv_count","matching","matching2","eDNA_Presence_tot","nps_Presence_tot","eDNA_detect","BRUV_detect"
"531","Citharichthys sordidus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",3.74618167551125,0,"eDNA.Detected","missing"
"532","Citharichthys sordidus","Forney",0,0,0,0,"Both.Missed","Matching",3.74618167551125,0,"eDNA.Detected","missing"
"533","Citharichthys sordidus","Little_Harbor",0,0,0,0,"Both.Missed","Matching",3.74618167551125,0,"eDNA.Detected","missing"
"534","Citharichthys sordidus","R_Beach",0.66943541022935,0.66943541022935,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.74618167551125,0,"eDNA.Detected","missing"
"535","Citharichthys sordidus","Sandy_Point",0.327817293363771,0.327817293363771,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.74618167551125,0,"eDNA.Detected","missing"
"536","Citharichthys sordidus","Santa_Claus",0,0,0,0,"Both.Missed","Matching",3.74618167551125,0,"eDNA.Detected","missing"
"537","Citharichthys sordidus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",3.74618167551125,0,"eDNA.Detected","missing"
"538","Citharichthys sordidus","Soledad",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.74618167551125,0,"eDNA.Detected","missing"
"539","Citharichthys sordidus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",3.74618167551125,0,"eDNA.Detected","missing"
"540","Citharichthys sordidus","Water_Canyon",0.372901903580126,0.372901903580126,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",3.74618167551125,0,"eDNA.Detected","missing"
"541","Citharichthys stigmaeus","Bechers",0.51336930397105,0.51336930397105,1.66666666666667,0.577350269189626,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"542","Citharichthys stigmaeus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"543","Citharichthys stigmaeus","China_Camp",0,0,1,0,"BRUV.Detected.Only","BRUV.Detected.Only",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"544","Citharichthys stigmaeus","Christy",0.70699687249336,0.70699687249336,3.5,3.53553390593274,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"545","Citharichthys stigmaeus","Coches",0.512383691332153,0.512383691332153,8.66666666666667,3.78593889720018,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"546","Citharichthys stigmaeus","Cuylers_Harbor",0.381839141322574,0.381839141322574,7.33333333333333,3.78593889720018,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"547","Citharichthys stigmaeus","Dangermond",0.740646929553281,0.740646929553281,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"548","Citharichthys stigmaeus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"549","Citharichthys stigmaeus","Ford_Pt",0.143284484682331,0.143284484682331,2,0,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"550","Citharichthys stigmaeus","Forney",0.105770992917838,0.105770992917838,1,0,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"551","Citharichthys stigmaeus","Little_Harbor",0,0,0,0,"Both.Missed","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"552","Citharichthys stigmaeus","R_Beach",0.152293330437853,0.152293330437853,1.33333333333333,0.577350269189626,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"553","Citharichthys stigmaeus","Sandy_Point",0.476418657677983,0.476418657677983,5,0,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"554","Citharichthys stigmaeus","Santa_Claus",0.103223894926821,0.103223894926821,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"555","Citharichthys stigmaeus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"556","Citharichthys stigmaeus","Soledad",0.0155638296688673,0.0155638296688673,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"557","Citharichthys stigmaeus","Southeast_Anchorage",0,0,5,0,"BRUV.Detected.Only","BRUV.Detected.Only",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"558","Citharichthys stigmaeus","Water_Canyon",1,1,1,0,"Both.Detected","Matching",4.85179112898411,37.5,"eDNA.Detected","BRUV.Detected"
"559","Paralichthys californicus","Bechers",0,0,0,0,"Both.Missed","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"560","Paralichthys californicus","Ben_Weston",0.0557358036273121,0.0557358036273121,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"561","Paralichthys californicus","China_Camp",0,0,0,0,"Both.Missed","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"562","Paralichthys californicus","Christy",0.247324328074204,0.247324328074204,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"563","Paralichthys californicus","Coches",0.00567656273613802,0.00567656273613802,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"564","Paralichthys californicus","Cuylers_Harbor",0.0451306542755459,0.0451306542755459,1,0,"Both.Detected","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"565","Paralichthys californicus","Dangermond",0,0,0,0,"Both.Missed","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"566","Paralichthys californicus","Emerald_Bay",0.330851967766457,0.330851967766457,1,0,"Both.Detected","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"567","Paralichthys californicus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"568","Paralichthys californicus","Forney",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"569","Paralichthys californicus","Little_Harbor",0.0621087463135489,0.0621087463135489,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"570","Paralichthys californicus","R_Beach",0.111317870601736,0.111317870601736,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"571","Paralichthys californicus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"572","Paralichthys californicus","Santa_Claus",0.260969477328151,0.260969477328151,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"573","Paralichthys californicus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"574","Paralichthys californicus","Soledad",0,0,0,0,"Both.Missed","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"575","Paralichthys californicus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"576","Paralichthys californicus","Water_Canyon",0.121130484880252,0.121130484880252,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.24024589560335,2,"eDNA.Detected","BRUV.Detected"
"577","Xystreurys liolepis","Bechers",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"578","Xystreurys liolepis","Ben_Weston",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"579","Xystreurys liolepis","China_Camp",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"580","Xystreurys liolepis","Christy",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"581","Xystreurys liolepis","Coches",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.86106160925735,0,"eDNA.Detected","missing"
"582","Xystreurys liolepis","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"583","Xystreurys liolepis","Dangermond",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"584","Xystreurys liolepis","Emerald_Bay",0.102909913297641,0.102909913297641,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.86106160925735,0,"eDNA.Detected","missing"
"585","Xystreurys liolepis","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"586","Xystreurys liolepis","Forney",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"587","Xystreurys liolepis","Little_Harbor",0.114582686445427,0.114582686445427,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.86106160925735,0,"eDNA.Detected","missing"
"588","Xystreurys liolepis","R_Beach",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"589","Xystreurys liolepis","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"590","Xystreurys liolepis","Santa_Claus",0.643569009514283,0.643569009514283,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.86106160925735,0,"eDNA.Detected","missing"
"591","Xystreurys liolepis","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"592","Xystreurys liolepis","Soledad",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"593","Xystreurys liolepis","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"594","Xystreurys liolepis","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.86106160925735,0,"eDNA.Detected","missing"
"595","Scomber japonicus","Bechers",0.0477631177223546,0.0477631177223546,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"596","Scomber japonicus","Ben_Weston",0.217405710265177,0.217405710265177,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"597","Scomber japonicus","China_Camp",0,0,0,0,"Both.Missed","Matching",2.01245776209453,0,"eDNA.Detected","missing"
"598","Scomber japonicus","Christy",0,0,0,0,"Both.Missed","Matching",2.01245776209453,0,"eDNA.Detected","missing"
"599","Scomber japonicus","Coches",0.0854813761035703,0.0854813761035703,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"600","Scomber japonicus","Cuylers_Harbor",0.00346418465690572,0.00346418465690572,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"601","Scomber japonicus","Dangermond",0.0500232730397099,0.0500232730397099,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"602","Scomber japonicus","Emerald_Bay",0.288109395278604,0.288109395278604,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"603","Scomber japonicus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",2.01245776209453,0,"eDNA.Detected","missing"
"604","Scomber japonicus","Forney",0,0,0,0,"Both.Missed","Matching",2.01245776209453,0,"eDNA.Detected","missing"
"605","Scomber japonicus","Little_Harbor",0,0,0,0,"Both.Missed","Matching",2.01245776209453,0,"eDNA.Detected","missing"
"606","Scomber japonicus","R_Beach",0.0717685670284981,0.0717685670284981,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"607","Scomber japonicus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",2.01245776209453,0,"eDNA.Detected","missing"
"608","Scomber japonicus","Santa_Claus",0.246728399392575,0.246728399392575,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"609","Scomber japonicus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",2.01245776209453,0,"eDNA.Detected","missing"
"610","Scomber japonicus","Soledad",0,0,0,0,"Both.Missed","Matching",2.01245776209453,0,"eDNA.Detected","missing"
"611","Scomber japonicus","Southeast_Anchorage",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"612","Scomber japonicus","Water_Canyon",0.00171373860713536,0.00171373860713536,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",2.01245776209453,0,"eDNA.Detected","missing"
"613","Platyrhinoidis triseriata","Bechers",0.33753022568473,0.33753022568473,1,0,"Both.Detected","Matching",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"614","Platyrhinoidis triseriata","Ben_Weston",0.835916729820302,0.835916729820302,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"615","Platyrhinoidis triseriata","China_Camp",0,0,0,0,"Both.Missed","Matching",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"616","Platyrhinoidis triseriata","Christy",0.0177402289395669,0.0177402289395669,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"617","Platyrhinoidis triseriata","Coches",0.0100674800541812,0.0100674800541812,1,0,"Both.Detected","Matching",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"618","Platyrhinoidis triseriata","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"619","Platyrhinoidis triseriata","Dangermond",0.608040014598861,0.608040014598861,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"620","Platyrhinoidis triseriata","Emerald_Bay",0.212108188219763,0.212108188219763,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"621","Platyrhinoidis triseriata","Ford_Pt",0,0,0,0,"Both.Missed","Matching",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"622","Platyrhinoidis triseriata","Forney",0.0663849006017707,0.0663849006017707,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"623","Platyrhinoidis triseriata","Little_Harbor",0,0,0,0,"Both.Missed","Matching",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"624","Platyrhinoidis triseriata","R_Beach",0.224062010662382,0.224062010662382,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"625","Platyrhinoidis triseriata","Sandy_Point",0.948587548711535,0.948587548711535,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"626","Platyrhinoidis triseriata","Santa_Claus",1,1,1,0,"Both.Detected","Matching",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"627","Platyrhinoidis triseriata","Santa_Monica",0.0368609019416067,0.0368609019416067,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"628","Platyrhinoidis triseriata","Soledad",0.371382630634883,0.371382630634883,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"629","Platyrhinoidis triseriata","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"630","Platyrhinoidis triseriata","Water_Canyon",0.233197731584681,0.233197731584681,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",4.90187859145426,3,"eDNA.Detected","BRUV.Detected"
"631","Mustelus californicus","Bechers",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"632","Mustelus californicus","Ben_Weston",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"633","Mustelus californicus","China_Camp",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"634","Mustelus californicus","Christy",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"635","Mustelus californicus","Coches",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"636","Mustelus californicus","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"637","Mustelus californicus","Dangermond",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"638","Mustelus californicus","Emerald_Bay",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"639","Mustelus californicus","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"640","Mustelus californicus","Forney",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"641","Mustelus californicus","Little_Harbor",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"642","Mustelus californicus","R_Beach",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"643","Mustelus californicus","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"644","Mustelus californicus","Santa_Claus",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1,0,"eDNA.Detected","missing"
"645","Mustelus californicus","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"646","Mustelus californicus","Soledad",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"647","Mustelus californicus","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"648","Mustelus californicus","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1,0,"eDNA.Detected","missing"
"649","Triakis semifasciata","Bechers",0,0,1.33333333333333,0.577350269189626,"BRUV.Detected.Only","BRUV.Detected.Only",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"650","Triakis semifasciata","Ben_Weston",0.116931494055487,0.116931494055487,1,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"651","Triakis semifasciata","China_Camp",0,0,0,0,"Both.Missed","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"652","Triakis semifasciata","Christy",0.9018731395292,0.9018731395292,1.5,0.707106781186548,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"653","Triakis semifasciata","Coches",0.171630560641247,0.171630560641247,1.33333333333333,0.577350269189626,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"654","Triakis semifasciata","Cuylers_Harbor",0.789685264068093,0.789685264068093,1,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"655","Triakis semifasciata","Dangermond",0.442001289004432,0.442001289004432,1,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"656","Triakis semifasciata","Emerald_Bay",0.445270286524388,0.445270286524388,1,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"657","Triakis semifasciata","Ford_Pt",0,0,0,0,"Both.Missed","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"658","Triakis semifasciata","Forney",0.0655865084158642,0.0655865084158642,1.66666666666667,1.15470053837925,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"659","Triakis semifasciata","Little_Harbor",0.7487442911015,0.7487442911015,2,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"660","Triakis semifasciata","R_Beach",0.412105517687402,0.412105517687402,1,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"661","Triakis semifasciata","Sandy_Point",0,0,1,0,"BRUV.Detected.Only","BRUV.Detected.Only",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"662","Triakis semifasciata","Santa_Claus",1,1,1,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"663","Triakis semifasciata","Santa_Monica",0.165936315579729,0.165936315579729,1.5,0.707106781186548,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"664","Triakis semifasciata","Soledad",0.0845623378043439,0.0845623378043439,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"665","Triakis semifasciata","Southeast_Anchorage",0.164544320616791,0.164544320616791,1,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"666","Triakis semifasciata","Water_Canyon",0.976717561180942,0.976717561180942,1,0,"Both.Detected","Matching",6.48558888620942,18.3333333333333,"eDNA.Detected","BRUV.Detected"
"667","Gymnura marmorata","Bechers",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"668","Gymnura marmorata","Ben_Weston",0.0677549296686653,0.0677549296686653,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.07655296491726,0,"eDNA.Detected","missing"
"669","Gymnura marmorata","China_Camp",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"670","Gymnura marmorata","Christy",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"671","Gymnura marmorata","Coches",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"672","Gymnura marmorata","Cuylers_Harbor",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"673","Gymnura marmorata","Dangermond",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"674","Gymnura marmorata","Emerald_Bay",1,1,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.07655296491726,0,"eDNA.Detected","missing"
"675","Gymnura marmorata","Ford_Pt",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"676","Gymnura marmorata","Forney",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"677","Gymnura marmorata","Little_Harbor",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"678","Gymnura marmorata","R_Beach",0.00879803524859852,0.00879803524859852,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",1.07655296491726,0,"eDNA.Detected","missing"
"679","Gymnura marmorata","Sandy_Point",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"680","Gymnura marmorata","Santa_Claus",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"681","Gymnura marmorata","Santa_Monica",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"682","Gymnura marmorata","Soledad",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"683","Gymnura marmorata","Southeast_Anchorage",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"684","Gymnura marmorata","Water_Canyon",0,0,0,0,"Both.Missed","Matching",1.07655296491726,0,"eDNA.Detected","missing"
"685","Myliobatis californica","Bechers",0.788501747482129,0.788501747482129,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"686","Myliobatis californica","Ben_Weston",0,0,1,0,"BRUV.Detected.Only","BRUV.Detected.Only",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"687","Myliobatis californica","China_Camp",0.200004138030443,0.200004138030443,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"688","Myliobatis californica","Christy",0.55497577694914,0.55497577694914,3.66666666666667,2.08166599946613,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"689","Myliobatis californica","Coches",0.178741715008483,0.178741715008483,3,0,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"690","Myliobatis californica","Cuylers_Harbor",0.27163558036063,0.27163558036063,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"691","Myliobatis californica","Dangermond",0.224405903775404,0.224405903775404,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"692","Myliobatis californica","Emerald_Bay",0.196411594963048,0.196411594963048,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"693","Myliobatis californica","Ford_Pt",0.0886964755746952,0.0886964755746952,1,0,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"694","Myliobatis californica","Forney",0.071736765006017,0.071736765006017,1.66666666666667,0.577350269189626,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"695","Myliobatis californica","Little_Harbor",0.255257797931429,0.255257797931429,1.66666666666667,0.577350269189626,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"696","Myliobatis californica","R_Beach",0.0630375407689257,0.0630375407689257,1,0,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"697","Myliobatis californica","Sandy_Point",0.0787766665293256,0.0787766665293256,1,0,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"698","Myliobatis californica","Santa_Claus",0.368991028728828,0.368991028728828,1,0,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"699","Myliobatis californica","Santa_Monica",0.228197735219752,0.228197735219752,1.33333333333333,0.577350269189626,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"700","Myliobatis californica","Soledad",0.474943510408263,0.474943510408263,0,0,"eDNA.Detected.Only","eDNA.Detected.Only",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"701","Myliobatis californica","Southeast_Anchorage",0.272537454142462,0.272537454142462,1,0,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"702","Myliobatis californica","Water_Canyon",1,1,3,1,"Both.Detected","Matching",5.31685143087898,20.3333333333333,"eDNA.Detected","BRUV.Detected"
"703","Urolophus halleri","Bechers",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"704","Urolophus halleri","Ben_Weston",0.438016631968394,0.438016631968394,2,1.73205080756888,"Both.Detected","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
"705","Urolophus halleri","China_Camp",0,0,0,0,"Both.Missed","Matching",1.7167141132301,5.66666666666667,"eDNA.Detected","BRUV.Detected"
